time,lat,lon,ssp126_prcptot_p10,ssp126_prcptot_p50,ssp126_prcptot_p90,ssp245_prcptot_p10,ssp245_prcptot_p50,ssp245_prcptot_p90,ssp585_prcptot_p10,ssp585_prcptot_p50,ssp585_prcptot_p90
2038-01-01,43.291666575,-80.208335765,779.44,900.83,1056.69,798.70,885.00,975.24,778.19,919.08,1066.17
2039-01-01,43.291666575,-80.208335765,799.51,913.57,977.71,809.31,918.75,1095.83,712.38,905.09,1074.19
2040-01-01,43.291666575,-80.208335765,800.38,917.20,1093.01,698.22,920.68,1096.31,790.42,929.21,1096.77
2041-01-01,43.291666575,-80.208335765,769.96,938.31,1070.99,764.75,897.23,1032.66,826.92,962.09,1134.91
2042-01-01,43.291666575,-80.208335765,751.18,880.68,1266.47,788.96,950.93,1112.66,751.09,871.66,1057.68
2043-01-01,43.291666575,-80.208335765,782.43,889.80,1076.69,764.31,939.15,1082.16,773.22,930.84,1053.55
2044-01-01,43.291666575,-80.208335765,769.95,897.95,1084.16,760.28,877.41,999.70,715.23,927.63,1047.21
2045-01-01,43.291666575,-80.208335765,752.32,867.28,1021.01,758.59,891.82,1039.45,776.71,938.52,1085.61
2046-01-01,43.291666575,-80.208335765,771.45,946.25,1069.71,745.11,855.08,1109.78,764.35,921.49,1025.57
2047-01-01,43.291666575,-80.208335765,759.52,897.60,1030.65,695.81,909.35,1032.80,803.43,900.71,1054.36
2048-01-01,43.291666575,-80.208335765,804.51,894.55,1081.02,710.14,887.85,1040.65,733.37,927.78,1138.37
2049-01-01,43.291666575,-80.208335765,722.02,916.00,1067.44,776.79,895.34,1092.09,778.96,920.56,1094.99
2050-01-01,43.291666575,-80.208335765,798.50,928.28,1148.44,825.88,910.12,1048.72,747.23,952.24,1084.35
2051-01-01,43.291666575,-80.208335765,802.69,906.32,1115.54,742.12,915.43,1006.52,776.35,932.32,1092.93
2052-01-01,43.291666575,-80.208335765,785.10,856.19,1026.40,811.44,941.34,1141.84,674.06,873.78,1085.58
2053-01-01,43.291666575,-80.208335765,690.92,844.34,980.57,833.44,910.69,1093.29,779.97,955.55,1099.99
2054-01-01,43.291666575,-80.208335765,773.48,899.59,1088.71,777.13,926.18,1111.95,763.26,872.10,1117.69
2055-01-01,43.291666575,-80.208335765,778.51,870.35,1048.35,777.92,942.14,1052.86,811.56,938.65,1086.84
2056-01-01,43.291666575,-80.208335765,813.48,931.80,1121.89,790.42,904.02,1185.91,806.24,918.17,1092.94
2057-01-01,43.291666575,-80.208335765,742.10,895.60,1105.72,811.60,949.16,1074.68,801.83,934.67,1097.31
2058-01-01,43.291666575,-80.208335765,803.47,970.13,1161.11,762.02,901.26,1113.94,814.70,960.18,1125.29
2059-01-01,43.291666575,-80.208335765,756.53,920.02,1049.68,757.46,974.00,1092.68,777.69,928.57,1059.26
2060-01-01,43.291666575,-80.208335765,726.81,926.75,1030.98,771.61,910.36,1036.83,823.08,979.56,1158.70
2061-01-01,43.291666575,-80.208335765,733.88,886.39,1009.73,782.50,910.23,1129.65,780.96,913.24,1195.73
2062-01-01,43.291666575,-80.208335765,704.95,915.67,993.65,770.94,926.12,1105.61,741.38,843.05,1082.98
2063-01-01,43.291666575,-80.208335765,809.95,932.15,1068.02,733.26,910.50,1053.27,678.02,913.94,1189.25
2064-01-01,43.291666575,-80.208335765,642.98,935.77,1042.51,726.03,933.61,1092.36,806.42,934.38,1028.72
2065-01-01,43.291666575,-80.208335765,842.74,910.74,1073.56,770.22,911.27,1104.54,765.92,898.73,1054.20
2066-01-01,43.291666575,-80.208335765,761.00,931.17,1071.99,765.39,928.02,1077.15,774.28,937.33,1113.92
2067-01-01,43.291666575,-80.208335765,737.76,890.14,1000.70,732.92,881.97,998.41,761.75,906.39,1054.56
2068-01-01,43.291666575,-80.208335765,704.27,827.19,1040.38,833.68,913.61,1078.60,824.39,938.90,1119.21
2069-01-01,43.291666575,-80.208335765,762.68,904.93,1016.33,787.35,989.06,1087.15,789.18,949.26,1085.10
2070-01-01,43.291666575,-80.208335765,754.99,877.90,1030.37,742.72,997.17,1134.02,778.25,960.11,1083.43
2071-01-01,43.291666575,-80.208335765,728.51,917.73,1080.11,740.10,918.24,1091.88,820.54,993.57,1218.18
2072-01-01,43.291666575,-80.208335765,801.50,892.15,1019.95,665.14,873.65,1087.62,815.47,941.51,1116.82
2073-01-01,43.291666575,-80.208335765,739.28,940.39,1119.39,730.50,959.98,1203.25,793.67,930.94,1129.28
2074-01-01,43.291666575,-80.208335765,698.82,890.87,1060.65,787.73,962.49,1056.77,796.79,925.26,1149.39
2075-01-01,43.291666575,-80.208335765,758.12,950.83,1118.15,732.60,871.88,1041.09,828.55,981.53,1120.53
2076-01-01,43.291666575,-80.208335765,781.77,951.95,1138.77,833.72,972.57,1096.57,784.78,957.67,1089.93
2077-01-01,43.291666575,-80.208335765,749.31,880.03,994.52,785.93,946.79,1061.07,805.19,942.55,1191.32
2078-01-01,43.291666575,-80.208335765,756.89,940.96,1083.99,823.06,895.45,1022.81,786.07,980.15,1196.13
2079-01-01,43.291666575,-80.208335765,708.34,856.27,1081.49,791.98,901.19,1080.71,803.83,952.95,1164.33
2080-01-01,43.291666575,-80.208335765,770.15,876.15,1107.88,810.71,944.90,1174.13,811.71,925.00,1063.39
2081-01-01,43.291666575,-80.208335765,773.81,948.34,1077.88,776.27,934.45,1025.25,833.90,1009.18,1199.97
2082-01-01,43.291666575,-80.208335765,773.36,919.56,1101.54,823.77,922.49,1126.28,745.92,940.90,1079.48
2083-01-01,43.291666575,-80.208335765,803.26,912.92,975.50,779.58,941.82,1045.93,822.65,977.79,1212.90
2084-01-01,43.291666575,-80.208335765,819.62,928.04,1231.96,782.49,874.92,1000.36,804.86,969.70,1152.24
2085-01-01,43.291666575,-80.208335765,774.90,936.84,1166.24,780.63,969.99,1123.81,847.23,951.23,1144.67
2086-01-01,43.291666575,-80.208335765,813.07,934.20,1058.78,767.94,936.63,1091.28,856.73,973.50,1129.93
2087-01-01,43.291666575,-80.208335765,772.76,892.03,996.87,814.36,907.05,1109.34,802.82,967.20,1297.19
2088-01-01,43.291666575,-80.208335765,775.46,892.02,1133.61,741.74,982.87,1120.42,788.87,936.99,1013.48
2089-01-01,43.291666575,-80.208335765,723.25,871.74,1146.97,760.44,962.69,1086.68,847.49,991.06,1256.92
2090-01-01,43.291666575,-80.208335765,747.46,939.55,1034.61,793.78,965.49,1089.68,849.08,950.83,1107.82
2091-01-01,43.291666575,-80.208335765,753.18,944.53,1056.11,789.65,892.98,1122.49,848.27,951.25,1162.29
2092-01-01,43.291666575,-80.208335765,735.99,890.18,1068.97,773.29,964.61,1150.57,815.75,967.50,1121.87
2093-01-01,43.291666575,-80.208335765,791.97,928.97,1168.34,808.75,960.20,1189.99,698.67,958.56,1110.14
2094-01-01,43.291666575,-80.208335765,779.74,946.55,1085.96,803.16,886.38,1110.48,863.11,1048.59,1166.17
2095-01-01,43.291666575,-80.208335765,702.86,889.03,1064.29,804.48,949.52,1117.12,862.73,953.81,1131.43
2096-01-01,43.291666575,-80.208335765,779.65,923.49,1035.60,813.51,961.17,1146.14,794.47,924.66,1140.18
2097-01-01,43.291666575,-80.208335765,727.64,948.96,1030.07,766.71,950.55,1059.70,854.92,972.29,1266.29
2098-01-01,43.291666575,-80.208335765,742.25,909.41,1048.42,833.41,928.54,1098.58,828.16,960.60,1179.88
2099-01-01,43.291666575,-80.208335765,758.37,919.27,1168.61,771.00,927.02,1106.77,807.07,1031.08,1183.14
2100-01-01,43.291666575,-80.208335765,730.82,886.45,1115.07,853.08,944.21,1107.81,851.98,996.10,1307.23
1950-01-01,43.291666575,-80.125002435,749.77,849.45,990.50,749.77,849.45,990.50,749.77,849.45,990.50
1951-01-01,43.291666575,-80.125002435,728.95,860.21,931.06,728.95,860.21,931.06,728.95,860.21,931.06
1952-01-01,43.291666575,-80.125002435,741.48,823.00,931.53,741.48,823.00,931.53,741.48,823.00,931.53
1953-01-01,43.291666575,-80.125002435,702.27,825.96,960.77,702.27,825.96,960.77,702.27,825.96,960.77
1954-01-01,43.291666575,-80.125002435,743.26,840.51,973.09,743.26,840.51,973.09,743.28,840.51,973.09
1955-01-01,43.291666575,-80.125002435,711.53,879.49,1007.52,711.53,879.49,1007.52,711.53,879.49,1007.52
1956-01-01,43.291666575,-80.125002435,716.88,829.16,979.30,716.88,829.16,979.30,716.88,829.16,979.30
1957-01-01,43.291666575,-80.125002435,725.89,851.14,1015.63,725.89,851.14,1015.63,725.89,851.14,1015.70
1958-01-01,43.291666575,-80.125002435,692.32,863.59,1021.32,692.32,863.59,1021.32,692.32,863.59,1021.32
1959-01-01,43.291666575,-80.125002435,728.03,839.52,986.08,728.03,839.52,986.08,728.02,839.53,986.08
1960-01-01,43.291666575,-80.125002435,720.80,860.81,1001.76,720.80,860.81,1001.77,720.80,860.81,1001.76
1961-01-01,43.291666575,-80.125002435,714.60,842.97,991.84,714.60,842.97,991.84,714.60,842.97,991.84
1962-01-01,43.291666575,-80.125002435,698.00,788.45,985.74,698.00,788.45,985.74,698.00,788.45,985.74
1963-01-01,43.291666575,-80.125002435,722.32,831.90,991.32,722.32,831.90,991.32,722.32,831.90,991.32
1964-01-01,43.291666575,-80.125002435,753.68,844.29,978.58,753.68,844.29,978.58,753.68,844.29,978.58
1965-01-01,43.291666575,-80.125002435,719.10,810.89,915.77,719.10,810.89,915.77,719.10,810.89,915.77
1966-01-01,43.291666575,-80.125002435,685.42,852.14,967.20,685.42,852.14,967.20,685.42,852.14,967.20
1967-01-01,43.291666575,-80.125002435,707.51,788.21,917.84,707.51,788.21,917.84,707.51,788.20,917.84
1968-01-01,43.291666575,-80.125002435,674.90,830.91,929.29,674.90,830.91,929.29,674.90,830.91,929.29
1969-01-01,43.291666575,-80.125002435,706.00,845.92,976.98,706.00,845.92,976.98,706.00,845.92,976.98
1970-01-01,43.291666575,-80.125002435,736.16,835.94,910.90,736.15,835.94,910.90,736.15,835.94,910.90
1971-01-01,43.291666575,-80.125002435,698.23,812.84,961.32,698.23,812.84,961.32,698.23,812.84,961.33
1972-01-01,43.291666575,-80.125002435,762.75,873.34,1038.93,762.75,873.34,1038.93,762.70,873.34,1038.93
1973-01-01,43.291666575,-80.125002435,749.77,867.98,990.22,749.77,867.98,990.22,749.77,867.98,990.22
1974-01-01,43.291666575,-80.125002435,697.54,853.38,940.15,697.54,853.38,940.15,697.54,853.34,940.15
1975-01-01,43.291666575,-80.125002435,665.22,806.73,949.27,665.22,806.73,949.27,665.22,806.72,949.27
1976-01-01,43.291666575,-80.125002435,673.63,834.60,982.66,673.63,834.60,982.66,673.63,834.60,982.66
1977-01-01,43.291666575,-80.125002435,680.60,771.00,853.50,680.60,771.00,853.50,680.60,771.00,853.50
1978-01-01,43.291666575,-80.125002435,711.08,849.84,952.25,711.08,849.84,952.25,711.08,849.84,952.25
1979-01-01,43.291666575,-80.125002435,723.85,849.31,1014.72,723.85,849.31,1014.72,723.85,849.31,1014.72
1980-01-01,43.291666575,-80.125002435,704.13,860.30,1047.64,704.13,860.30,1047.64,704.13,860.30,1047.64
1981-01-01,43.291666575,-80.125002435,652.37,824.84,925.27,652.37,824.84,925.27,652.37,824.84,925.27
1982-01-01,43.291666575,-80.125002435,750.55,838.61,931.11,750.55,838.61,931.11,750.55,838.61,931.11
1983-01-01,43.291666575,-80.125002435,732.30,828.68,987.00,732.30,828.68,987.00,732.30,828.68,987.00
1984-01-01,43.291666575,-80.125002435,661.77,822.11,964.67,661.77,822.11,964.67,661.77,822.11,964.67
1985-01-01,43.291666575,-80.125002435,760.78,857.84,976.53,760.78,857.84,976.53,760.78,857.84,976.53
1986-01-01,43.291666575,-80.125002435,751.23,857.33,995.01,751.23,857.33,995.01,751.23,857.33,995.01
1987-01-01,43.291666575,-80.125002435,743.70,883.09,976.72,743.70,883.09,976.72,743.70,883.11,976.72
1988-01-01,43.291666575,-80.125002435,745.08,913.12,1045.21,745.08,913.12,1045.21,745.08,913.12,1045.21
1989-01-01,43.291666575,-80.125002435,728.25,822.58,963.57,728.25,822.58,963.57,728.25,822.62,963.57
1990-01-01,43.291666575,-80.125002435,661.09,859.09,1045.55,661.09,859.09,1045.55,661.09,859.08,1045.55
1991-01-01,43.291666575,-80.125002435,687.49,861.42,1015.56,687.49,861.42,1015.56,687.49,861.42,1015.56
1992-01-01,43.291666575,-80.125002435,709.69,847.87,995.24,709.69,847.87,995.24,709.69,848.38,995.24
1993-01-01,43.291666575,-80.125002435,730.22,823.22,874.59,730.22,823.22,874.59,730.22,823.22,874.59
1994-01-01,43.291666575,-80.125002435,730.72,855.89,949.33,730.72,855.89,949.33,730.72,855.89,949.33
1995-01-01,43.291666575,-80.125002435,729.97,831.21,964.15,729.97,831.21,964.15,729.97,831.21,964.16
1996-01-01,43.291666575,-80.125002435,730.17,855.29,976.91,730.17,855.29,976.91,730.17,855.29,976.91
1997-01-01,43.291666575,-80.125002435,722.70,840.90,974.43,722.70,840.91,974.43,722.70,840.90,974.43
1998-01-01,43.291666575,-80.125002435,678.99,864.03,952.17,678.99,864.03,952.17,678.99,864.04,952.17
1999-01-01,43.291666575,-80.125002435,680.75,835.09,970.94,680.75,835.09,970.94,680.75,835.09,970.94
2000-01-01,43.291666575,-80.125002435,745.26,824.53,907.39,745.26,824.53,907.39,745.26,824.53,907.39
2001-01-01,43.291666575,-80.125002435,717.86,847.42,1042.71,717.86,847.42,1042.71,717.86,847.42,1042.71
2002-01-01,43.291666575,-80.125002435,730.70,821.20,968.57,730.70,821.20,968.57,730.70,821.20,968.57
